OPIS Truckstop ID,Truckstop Name,Address,City,State,Full Address,Latitude,Longitude,Rack ID,Retail Price
72767,QUIKTRIP #4227,I-25 EXIT 243,Mead,CO,QUIKTRIP #4227 Mead CO,40.2035298,-104.98664,800,3.14733333
72788,MAVERIK #700,I-25 EXIT 215,Denver,CO,MAVERIK #700 Denver CO,39.8022083,-104.98796,800,3.289
72791,LOVES TRAVEL STOP #850,SR-491 & RD. G,Cortez,CO,LOVES TRAVEL STOP #850 Cortez CO,37.3128418,-108.60871,614,3.48233333
72906,Maverik #734,I-25 EXIT 94,Pueblo,CO,Maverik #734 Pueblo CO,38.2164523,-104.61933,796,3.289
72963,MAVERIK #5358,"I-25, Exit 145",Colorado Springs,CO,MAVERIK #5358 Colorado Springs CO,38.8353142,-104.8216,796,3.33066666
73068,MAVERIK #5369,SR 21,Colorado Springs,CO,MAVERIK #5369 Colorado Springs CO,38.8353142,-104.8216,796,3.499
73076,MAVERIK #5148,US 40,Kremmling,CO,MAVERIK #5148 Kremmling CO,40.0593683,-106.38796,800,3.679
73101,7-ELEVEN 42279,"I-76, Exit 39",Keenesburg,CO,7-ELEVEN 42279 Keenesburg CO,40.1083158,-104.51996,800,3.149
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,PETRO STOPPING CENTER #338 Sparks NV,39.5233092,-119.70877,966,3.949
3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,CHEVRON Lovelock NV,40.1793632,-118.47242,966,3.499
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,FLYING J #513 Jean NV,35.6097184,-115.39175,910,3.73233333
6387,FLYING J FRANCHISE #966,"I-80, EXIT 229",Battle Mountain,NV,FLYING J FRANCHISE #966 Battle Mountain NV,40.649625,-116.94493,966,3.79233333
6857,TA SPARKS TRAVEL CENTER,"I-80, EXIT 19 & SR-659",Sparks,NV,TA SPARKS TRAVEL CENTER Sparks NV,39.5349903,-119.73609,966,3.899
7132,Terrible Herbst dba/One9 #1395,"I-15, EXIT 12",Jean,NV,Terrible Herbst dba/One9 #1395 Jean NV,35.7799858,-115.32493,910,3.459
7244,TA LAS VEGAS TRAVEL CENTER,"I-15, EXIT 33",Las Vegas,NV,TA LAS VEGAS TRAVEL CENTER Las Vegas NV,36.0432479,-115.18727,910,3.73566666
7248,WILD WILD WEST TRAVEL PLAZA,"I-15, EXIT 37",Las Vegas,NV,WILD WILD WEST TRAVEL PLAZA Las Vegas NV,36.101674,-115.18486,910,3.76733333
7873,One9 #387,"I-80, EXIT 280 & SR- 278",Carlin,NV,One9 #387 Carlin NV,40.7198561,-116.10638,835,3.439
9746,TA MILL CITY TRAVEL CENTER,"I-80, EXIT 151",Imlay,NV,TA MILL CITY TRAVEL CENTER Imlay NV,40.6932136,-118.05601,966,3.794
20028,MORTONS TRUCK STOP,"I-15, EXIT 46",North Las Vegas,NV,MORTONS TRUCK STOP North Las Vegas NV,36.2189226,-115.12974,910,3.399
20031,FLYING J TRAVEL PLAZA #770,"I-80, EXIT 176",Winnemucca,NV,FLYING J TRAVEL PLAZA #770 Winnemucca NV,40.9728274,-117.73574,966,3.77733333
52404,PETRO WELLS,"I-80, EXIT 352",Wells,NV,PETRO WELLS Wells NV,41.1115888,-114.96449,835,3.73233333
52427,PILOT TRAVEL CENTERS #340,"I-80, EXIT 46",Fernley,NV,PILOT TRAVEL CENTERS #340 Fernley NV,39.6079683,-119.25183,966,3.91566666
52463,PILOT TRAVEL CENTERS #341,"I-15, EXIT 48",North Las Vegas,NV,PILOT TRAVEL CENTERS #341 North Las Vegas NV,36.2409528,-115.09784,910,3.69566666
62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,FLYING J TRAVEL PLAZA #1005 Fernley NV,39.6146309,-119.2167,966,3.91566666
63729,PILOT TRAVEL CENTERS #147,"I-80, EXIT 410",West Wendover,NV,PILOT TRAVEL CENTERS #147 West Wendover NV,40.7394396,-114.06642,835,3.709
64571,PETRO STOPPING CENTER #331,"I-15, EXIT 54",Las Vegas,NV,PETRO STOPPING CENTER #331 Las Vegas NV,36.2797048,-115.02614,910,3.734
65365,CHEVRON #381125,US-95,Hawthorne,NV,CHEVRON #381125 Hawthorne NV,38.5246441,-118.62458,966,4.079
66103,TERRIBLE HERBST #243,I-95 & SR-164,Searchlight,NV,TERRIBLE HERBST #243 Searchlight NV,35.4609471,-114.91841,910,3.83233333
66179,LOVES TRAVEL STOP #246,I-80 EXIT 46,Fernley,NV,LOVES TRAVEL STOP #246 Fernley NV,39.6179929,-119.26731,966,3.91566666
66274,FLYING J TRAVEL PLAZA #692,"I-80, EXIT 352 & US-93",Wells,NV,FLYING J TRAVEL PLAZA #692 Wells NV,41.0981942,-114.95856,835,3.709
66584,MOAPA PAIUTE TRAVEL CENTER,"I-15, EXIT 75",Moapa,NV,MOAPA PAIUTE TRAVEL CENTER Moapa NV,36.499795,-114.75955,910,3.33233333
67133,LOVES TRAVEL STOP #365,I-80 EXIT 352,Wells,NV,LOVES TRAVEL STOP #365 Wells NV,41.0989963,-114.96011,835,3.71566666
67137,PILOT TRAVEL CENTERS #485,"I-80, EXIT 173",Winnemucca,NV,PILOT TRAVEL CENTERS #485 Winnemucca NV,40.9313224,-117.80432,966,3.77066666
67158,GOLDEN GATE AUTO TRUCK PLAZA,"I-80 , EXIT 32",Sparks,NV,GOLDEN GATE AUTO TRUCK PLAZA Sparks NV,39.5349112,-119.75269,966,3.539
67296,LOVES TRAVEL STOP #340,"I-15, EXIT 64 & US-93",Las Vegas,NV,LOVES TRAVEL STOP #340 Las Vegas NV,36.3815436,-114.89629,910,3.689
68165,GOLDEN GATE Fallon,US-50,Fallon,NV,GOLDEN GATE Fallon Fallon NV,39.4745924,-118.79591,966,3.549
68169,GOLDEN GATE GOLDEN VALLEY,"US-395, EXIT 73",Reno,NV,GOLDEN GATE GOLDEN VALLEY Reno NV,39.6145964,-119.82671,966,3.949
68423,GOLDEN GATE TRUCKSTOP,"I-80, EXIT 106 & SR-398",Lovelock,NV,GOLDEN GATE TRUCKSTOP Lovelock NV,40.177155,-118.46928,966,3.649
68976,MAVERIK COUNTRY STORE #453,"I-80, EXIT 223 & SR-305",Battle Mountain,NV,MAVERIK COUNTRY STORE #453 Battle Mountain NV,40.6421334,-116.93427,835,3.389
69095,JACKSONS FOOD STORE #23,"SR-395, EXIT 78",Reno,NV,JACKSONS FOOD STORE #23 Reno NV,39.529919,-119.81427,966,3.999
69311,GOLDEN GATE TRUCKSTOP HAWTHORNE,US-95/SR-362,Hawthorne,NV,GOLDEN GATE TRUCKSTOP HAWTHORNE Hawthorne NV,38.5339717,-118.62259,966,4.079
69801,MAVERIK COUNTRY STORE #409,"I-580, EXIT 41 & SR-531",Carson City,NV,MAVERIK COUNTRY STORE #409 Carson City NV,39.177458,-119.72963,966,3.589
69863,GOLDEN GATE,I-80 EXIT 352A & US-93,Wells,NV,GOLDEN GATE Wells NV,41.1015357,-114.95775,835,3.41566666
69990,LOVES TRAVEL STOP #691,US-50/93 & US-6,Ely,NV,LOVES TRAVEL STOP #691 Ely NV,39.2421535,-114.86923,910,3.649
69991,WA SHE SHU TRAVEL PLAZA,US-395,Gardnerville,NV,WA SHE SHU TRAVEL PLAZA Gardnerville NV,38.9111865,-119.70895,966,3.699
70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,GOLDEN GATE PETRO Sparks NV,39.5240284,-119.76729,966,3.98566666
70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,TA EXPRESS HENDERSON #969 Henderson NV,35.9706294,-114.90978,910,3.639
70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,MAVERIK COUNTRY STORE #460 Minden NV,38.9540739,-119.76573,966,3.52566666
70292,FLYING J #1171,I-15,Mesquite,NV,FLYING J #1171 Mesquite NV,36.7841675,-114.14002,910,3.70566666
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,GOLDEN GATE TRUCKSTOP Elko NV,40.8436459,-115.75262,787,3.599
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,GOLDEN GATE PETRO Carson City NV,39.1903675,-119.75739,966,3.599
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,MAVERIK COUNTRY STORE #610 Winnemucca NV,40.9746351,-117.73413,966,3.389
70831,FLYERS #768,"I-80, EXIT 19 & SR-659",Sparks,NV,FLYERS #768 Sparks NV,39.528757,-119.75683,966,4.05233333
70832,FLYERS #766,SR-648,Sparks,NV,FLYERS #766 Sparks NV,39.528757,-119.75683,966,4.059
70833,FLYERS #764,SR-667,Reno,NV,FLYERS #764 Reno NV,39.4594697,-119.77549,966,4.05233333
70845,FLYERS #759,"I-80, EXIT 19",Sparks,NV,FLYERS #759 Sparks NV,39.528757,-119.75683,966,4.05066666
70855,FLYERS #761,"I-580, EXIT 5",Carson City,NV,FLYERS #761 Carson City NV,39.1895301,-119.70033,966,3.699
70859,FLYERS #732,I-580 & US-50,Carson City,NV,FLYERS #732 Carson City NV,39.1895301,-119.70033,966,3.699
70860,FLYERS #726,"I-80, EXIT 303",Elko,NV,FLYERS #726 Elko NV,40.8280281,-115.77697,966,3.629
70864,FLYERS #747,"I-580/US-395, EXIT 29 & SR-659",Reno,NV,FLYERS #747 Reno NV,39.4594697,-119.77549,966,4.054
71032,MAVERIK COUNTRY STORE #416,US-50 & US-95,Fallon,NV,MAVERIK COUNTRY STORE #416 Fallon NV,39.4748693,-118.77704,966,3.52566666
71033,MAVERIK COUNTRY STORE #560,I-580 & US-50,Carson City,NV,MAVERIK COUNTRY STORE #560 Carson City NV,39.177458,-119.72963,966,3.589
71042,SINCLAIR,I-580/US-395 EXIT 6,Carson City,NV,SINCLAIR Carson City NV,39.1725215,-119.76672,966,3.599
71168,LOVES TRAVEL STOP #797,"I-80, EXIT 176",Winnemucca,NV,LOVES TRAVEL STOP #797 Winnemucca NV,40.9507107,-117.75731,966,3.744
71206,JACKSONS FOOD STORES #138,US-95/SR-339 & SR-208,Yerington,NV,JACKSONS FOOD STORES #138 Yerington NV,38.9943648,-119.18128,966,3.679
71449,MAVERIK COUNTRY STORE #628,I-15 & CR-215,Las Vegas,NV,MAVERIK COUNTRY STORE #628 Las Vegas NV,36.0681845,-115.18313,910,3.35566666
71534,GOLDEN GATE - YERINGTON,SR-339 & US-95 ALT,Yerington,NV,GOLDEN GATE - YERINGTON Yerington NV,38.9935275,-119.18144,966,3.71566666
71535,GOLDEN GATE BATTLE MOUNTAIN,"I-80, EXIT 233",Battle Mountain,NV,GOLDEN GATE BATTLE MOUNTAIN Battle Mountain NV,40.619578,-116.91499,966,3.339
71624,MAVERIK COUNTRY STORE #681,"I-80, Exit 410",West Wendover,NV,MAVERIK COUNTRY STORE #681 West Wendover NV,40.739097,-114.07335,835,3.38566666
72202,MUSTANG MARKET,I-80 Exit 73,Sparks,NV,MUSTANG MARKET Sparks NV,39.5202961,-119.62609,966,4.199
72550,TERRIBLE HERBST #388,I-15 Exit 91,Moapa,NV,TERRIBLE HERBST #388 Moapa NV,36.6926986,-114.59354,910,3.549
72584,ONE9 #1359,"I-80, EXIT 30",Sparks,NV,ONE9 #1359 Sparks NV,39.5349112,-119.75269,966,3.549
72590,MAVERIK #716,I-80 & SR-351,Wells,NV,MAVERIK #716 Wells NV,41.1030428,-114.97518,835,3.39233333
72642,LOVES TRAVEL STOP #857,US-95 & US-6,Tonopah,NV,LOVES TRAVEL STOP #857 Tonopah NV,38.0793084,-117.2532,910,3.71566666
72649,Love's Travel Stop #891,US 93,Jackpot,NV,Love's Travel Stop #891 Jackpot NV,41.9822528,-114.67232,835,3.62733333
72950,Conoco,US-95,MC DERMITT,NV,Conoco MC DERMITT NV,41.9973499,-117.71851,966,4.299
72965,Maverik #674,"I-15, Exit 45",North Las Vegas,NV,Maverik #674 North Las Vegas NV,36.171563,-115.1391,910,3.28233333
72984,TERRIBLE HERBST #341,US-95,Indian Springs,NV,TERRIBLE HERBST #341 Indian Springs NV,36.5775857,-115.66942,910,3.899
73028,PETRO HENDERSON #968,"I-11, EXIT 15A",Henderson,NV,PETRO HENDERSON #968 Henderson NV,35.966613,-114.91541,910,3.639
326,FLYING J TRAVEL PLAZA #748,"I-15, EXIT 357",Willard,UT,FLYING J TRAVEL PLAZA #748 Willard UT,41.4127699,-112.04089,835,3.749
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,RALLYSTOP #1 Cedar City UT,37.6811469,-113.07772,791,3.459
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,LOVES TRAVEL STOP #792 Green River UT,38.9952296,-110.1851,835,3.709
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,BELL TRUCK STOP Park City UT,40.7341506,-111.49881,835,3.45233333
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,SCENIC QUIK STOP Salina UT,38.9352282,-111.85383,835,3.459
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,RBS ONE STOP Woods Cross UT,40.8836584,-111.89849,835,3.459
2087,LWS TRUCK STOP,SR-30,Logan,UT,LWS TRUCK STOP Logan UT,41.7351291,-111.86014,835,3.42566666
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,FLYING J TRAVEL PLAZA #773 Richfield UT,38.7724673,-112.08409,835,3.699
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,FLYING J TRAVEL PLAZA #774 Snowville UT,41.9654754,-112.7097,835,3.749
3593,TA Parowan Travel Center,"I-15, EXIT 78",Parowan,UT,TA Parowan Travel Center Parowan UT,37.8605,-112.83,910,3.70566666
4560,FAST STOP TRAVEL CENTERS #1109,"I-15, EXIT 392",Plymouth,UT,FAST STOP TRAVEL CENTERS #1109 Plymouth UT,41.8754813,-112.14412,835,3.58233333
4910,PILOT TRAVEL CENTER #892,"I-70 EXIT 164, & US-50",Green River,UT,PILOT TRAVEL CENTER #892 Green River UT,38.9955607,-110.15964,835,3.68566666
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,FLYING J TRAVEL PLAZA #744 Ogden UT,41.2306945,-112.00767,835,3.749
6517,HARDYS #5,"I-80, EXIT 4 4",Wendover,UT,HARDYS #5 Wendover UT,40.7378029,-114.03582,835,3.499
7013,ERNIES TRUCK PLAZA,"I-15, EXIT 112",Beaver,UT,ERNIES TRUCK PLAZA Beaver UT,38.2880945,-112.64185,910,3.399
7016,TA SALT LAKE CITY TRAVEL CENTER,"I-80, EXIT 99",Tooele,UT,TA SALT LAKE CITY TRAVEL CENTER Tooele UT,40.7605601,-111.88814,835,3.769
7018,FLYING J TRAVEL PLAZA #746,"I-15 & I-80 SR 201, EXIT 305",Salt Lake City,UT,FLYING J TRAVEL PLAZA #746 Salt Lake City UT,40.7266491,-111.91559,835,3.73233333
8948,PARK N PUMP CIRCLE C,"I-15, EXIT 222",Nephi,UT,PARK N PUMP CIRCLE C Nephi UT,39.6782659,-111.83866,835,3.449
10024,MILLERS TRAVEL CENTER,US-6 & US-50,Wellington,UT,MILLERS TRAVEL CENTER Wellington UT,39.5432892,-110.6892,835,3.659
52230,ONE9 #294,"I-15 & I-84, EXIT 344 SR-39",Ogden,UT,ONE9 #294 Ogden UT,41.2453057,-112.01939,835,3.32566666
52411,SAPP BROS TRAVEL CENTER,"I-215, EXIT 21",Salt Lake City,UT,SAPP BROS TRAVEL CENTER Salt Lake City UT,40.7399941,-111.94643,835,3.399
52473,FLYING J TRAVEL PLAZA #743,"I-15, EXIT 222",Nephi,UT,FLYING J TRAVEL PLAZA #743 Nephi UT,39.7102336,-111.83632,835,3.71566666
52575,PILOT TRAVEL CENTERS #775,"I-15, EXIT 4",Saint George,UT,PILOT TRAVEL CENTERS #775 Saint George UT,37.0950802,-113.58242,910,3.67566666
52697,FLYING J TRAVEL PLAZA #747,"I-15, EXIT 261",Springville,UT,FLYING J TRAVEL PLAZA #747 Springville UT,40.1652335,-111.61075,835,3.76566666
63599,PWI #978,"I-215, EXIT 21",Salt Lake City,UT,PWI #978 Salt Lake City UT,40.7605601,-111.88814,835,3.359
63701,FLYING J TRAVEL PLAZA #742,"I-80, EXIT 98/99",Tooele,UT,FLYING J TRAVEL PLAZA #742 Tooele UT,40.5307776,-112.29828,835,3.759
63715,FLYING J TRAVEL PLAZA #772,"I-215, EXIT 28",North Salt Lake,UT,FLYING J TRAVEL PLAZA #772 North Salt Lake UT,40.8485564,-111.90688,835,3.73233333
64430,GOLDEN SPIKE TRAVEL PLAZA,"I-15, EXIT 382",Tremonton,UT,GOLDEN SPIKE TRAVEL PLAZA Tremonton UT,41.7115669,-112.20184,835,3.599
64431,RJS FUEL STOP,"I-15, EXIT 40",Tremonton,UT,RJS FUEL STOP Tremonton UT,41.7104509,-112.20006,835,3.459
66106,FLYING J TRAVEL PLAZA #509,"I-15, EXIT 112",Beaver,UT,FLYING J TRAVEL PLAZA #509 Beaver UT,38.2769149,-112.64105,910,3.689
66582,PWI #807,"I-15, EXIT 163 & SR-99",Fillmore,UT,PWI #807 Fillmore UT,38.9638553,-112.33974,835,3.374
66912,LOVES TRAVEL STOP #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,LOVES TRAVEL STOP #335 Cedar City UT,37.7257647,-113.05137,910,3.677
66912,LOVES TRAVEL STOPS #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,LOVES TRAVEL STOPS #335 Cedar City UT,37.7257647,-113.05137,910,3.649
66942,MAVERIK COUNTRY STORE #612,"I-15, EXIT 362",Brigham City,UT,MAVERIK COUNTRY STORE #612 Brigham City UT,41.5559064,-112.12856,835,3.449
67054,LOVES TRAVEL STOPS #436,"I-80, EXIT 118",Salt Lake City,UT,LOVES TRAVEL STOPS #436 Salt Lake City UT,40.7698553,-111.94081,835,3.649
67054,LOVES TRAVEL STOP #436,"I-80, EXIT 118",Salt Lake City,UT,LOVES TRAVEL STOP #436 Salt Lake City UT,40.7698553,-111.94081,835,3.777
67164,FLYING J TRAVEL PLAZA #510,"I-15 , EXIT 188",Scipio,UT,FLYING J TRAVEL PLAZA #510 Scipio UT,39.24496,-112.1041,835,3.689
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,MILLERS TRAVEL CENTER Wendover UT,40.7355728,-114.04222,835,3.599
67789,BEAR RIVER VALLEY CO OP,SR-13/SR-83,Corinne,UT,BEAR RIVER VALLEY CO OP Corinne UT,41.5510441,-112.11023,835,3.419
67871,BASIN MARKET #107,US-40,Vernal,UT,BASIN MARKET #107 Vernal UT,40.4545016,-109.54593,810,3.599
67938,TEXACO,"I-84, EXIT 376",Tremonton,UT,TEXACO Tremonton UT,41.7118728,-112.16551,835,3.45566666
68394,CHEVRON,"I-84, EXIT 343/CR-104",Ogden,UT,CHEVRON Ogden UT,41.2185625,-111.97051,835,3.44233333
68722,Pilot #140,US-40/US-191,Roosevelt,UT,Pilot #140 Roosevelt UT,40.299403,-109.98876,835,3.759
68882,CAPITAL FUELS MYTON,US-40/191,Myton,UT,CAPITAL FUELS MYTON Myton UT,40.1829307,-110.09601,835,3.50233333
68960,MAVERIK COUNTRY STORE #484,"I-15/84, EXIT 343 & SR-126",Ogden,UT,MAVERIK COUNTRY STORE #484 Ogden UT,41.2185625,-111.97051,835,3.39233333
68969,MAVERIK COUNTRY STORE #474,"I-80, EXIT 115, CR-154",Salt Lake City,UT,MAVERIK COUNTRY STORE #474 Salt Lake City UT,40.7623014,-111.87623,835,3.389
68977,MAVERIK COUNTRY STORE #444,US-491 & US-666,Monticello,UT,MAVERIK COUNTRY STORE #444 Monticello UT,37.8713829,-109.34289,835,3.489
69073,LOVES TRAVEL CENTER #518,"I-15, EXIT 260 & SR-77",Springville,UT,LOVES TRAVEL CENTER #518 Springville UT,40.1652335,-111.61075,835,3.689
69073,LOVES TRAVEL STOP #518,"I-15, EXIT 260 & SR-77",Springville,UT,LOVES TRAVEL STOP #518 Springville UT,40.1620544,-111.65161,835,3.809
69291,LOVES TRAVEL STOP #581,"I-70, EXIT 56 & US-89",Salina,UT,LOVES TRAVEL STOP #581 Salina UT,38.9319952,-111.85359,835,3.70566666
69492,GOOD 2 GO #418,"I-15, EXIT 273 & US-54 & US-91",Mona,UT,GOOD 2 GO #418 Mona UT,39.8219513,-111.83543,835,3.429
69693,MAVERIK COUNTRY STORE #527,"US-89, EXIT 405",Ogden,UT,MAVERIK COUNTRY STORE #527 Ogden UT,41.2185625,-111.97051,835,3.439
69694,MAVERIK COUNTRY STORE #533,US-91 & SR-101,Wellsville,UT,MAVERIK COUNTRY STORE #533 Wellsville UT,41.6385432,-111.93383,835,3.444
69695,MAVERIK COUNTRY STORE #488,"I-15/US-89, EXIT 288",Draper,UT,MAVERIK COUNTRY STORE #488 Draper UT,40.4319277,-111.89438,835,3.44566666
69696,MAVERIK COUNTRY STORE #531,"I-80/15, EXIT 305D",Logan,UT,MAVERIK COUNTRY STORE #531 Logan UT,41.7369803,-111.83384,835,3.43066666
69758,MAVERIK COUNTRY STORE #537,I-215 EXIT 21,Salt Lake City,UT,MAVERIK COUNTRY STORE #537 Salt Lake City UT,40.7623014,-111.87623,835,3.38233333
69764,MAVERIK COUNTRY STORE #538,I-15 & SR-99,Fillmore,UT,MAVERIK COUNTRY STORE #538 Fillmore UT,38.9638553,-112.33974,835,3.38733333
69922,LOVES TRAVEL STOP #686,"I-84/I-15, EXIT 363",Brigham City,UT,LOVES TRAVEL STOP #686 Brigham City UT,41.5088573,-112.05398,835,3.75566666
69939,MAVERIK COUNTRY STORE #377,"I-15, EXIT 244 & US-6",Santaquin,UT,MAVERIK COUNTRY STORE #377 Santaquin UT,39.9755101,-111.78521,835,3.40233333
70156,MAVERIK COUNTRY STORE #348,"US-91, SR-130",Cedar City,UT,MAVERIK COUNTRY STORE #348 Cedar City UT,37.6779615,-113.06203,791,3.45233333
70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,MAVERIK COUNTRY STORE #370 Saint George UT,37.0991459,-113.53734,910,3.5415
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,MAVERIK COUNTRY STORE #573 Riverton UT,40.521893,-111.9391,835,3.13566666
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,TA Express Salina Salina UT,38.9577407,-111.85993,835,3.649
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,MAVERIK COUNTRY STORE #623 Gunnison UT,39.1552391,-111.81826,835,3.419
70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,MAVERIK COUNTRY STORE #581 Clearfield UT,41.1107771,-112.02605,835,3.33566666
70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,MAVERIK COUNTRY STORE #625 North Salt Lake UT,40.7841145,-111.93898,835,3.44233333
70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,MAVERIK COUNTRY STORE #627 Salt Lake City UT,40.7623014,-111.87623,835,3.44233333
70793,LOVES TRAVEL STOPS #119,"I-70, EXIT 160",Green River,UT,LOVES TRAVEL STOPS #119 Green River UT,38.9952296,-110.1851,835,3.299
70793,LOVES TRAVEL STOP #119,"I-70, EXIT 160",Green River,UT,LOVES TRAVEL STOP #119 Green River UT,38.9952296,-110.1851,835,3.391
71034,MAVERIK COUNTRY STORE #635,I-15 EXIT 57,Cedar City,UT,MAVERIK COUNTRY STORE #635 Cedar City UT,37.6779615,-113.06203,791,3.44233333
71062,MAVERIK COUNTRY STORE #637,"I-70, EXIT 56 & US-89",SALINA,UT,MAVERIK COUNTRY STORE #637 SALINA UT,38.9577407,-111.85993,835,3.44233333
71065,MAVERIK COUNTRY STORE #429,US-40 & SR-121,Roosevelt,UT,MAVERIK COUNTRY STORE #429 Roosevelt UT,40.3028482,-109.97629,835,3.439
71191,MAVERIK COUNTRY STORE #631,I-80/5600 WEST,Salt Lake City,UT,MAVERIK COUNTRY STORE #631 Salt Lake City UT,40.7623014,-111.87623,835,3.459
71244,MAVERIK COUNTRY STORE #644,"I-84/I-15, EXIT 344 & SR-39",Ogden,UT,MAVERIK COUNTRY STORE #644 Ogden UT,41.2185625,-111.97051,835,3.37233333
71268,MAVERIK COUNTRY STORE #650,SR 85 & W 900 S,West Jordan,UT,MAVERIK COUNTRY STORE #650 West Jordan UT,40.6091534,-111.98555,835,3.43233333
71323,MAVERIK COUNTRY STORE #517,SR-114 & E MILL RD,Orem,UT,MAVERIK COUNTRY STORE #517 Orem UT,40.2828002,-111.688,835,3.44066666
71441,MAVERIK COUNTRY STORE #678,US-191,Vernal,UT,MAVERIK COUNTRY STORE #678 Vernal UT,40.4555157,-109.52875,835,3.44233333
71487,LOVES TRAVEL STOP #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,LOVES TRAVEL STOP #835 Fillmore UT,38.94863,-112.35297,835,3.685
71487,LOVES TRAVEL STOPS #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,LOVES TRAVEL STOPS #835 Fillmore UT,38.94863,-112.35297,835,3.599
71504,MAVERIK COUNTRY STORE #378,"I-84/I-15, EXIT 346 & SR-126",Ogden,UT,MAVERIK COUNTRY STORE #378 Ogden UT,41.2185625,-111.97051,835,3.379
71580,MAVERIK COUNTRY STORE #676,"I-15/I-84, EXIT 376 & SR-13",Tremonton,UT,MAVERIK COUNTRY STORE #676 Tremonton UT,41.7118728,-112.16551,835,3.444
71604,MAVERIK COUNTRY STORE #669,"I-80, Exit 113 & SR-172",Salt Lake City,UT,MAVERIK COUNTRY STORE #669 Salt Lake City UT,40.7623014,-111.87623,835,3.44566666
71712,MAVERIK COUNTRY STORE #693,"I-70, Exit 160 & hwy 191",Green River,UT,MAVERIK COUNTRY STORE #693 Green River UT,38.9955607,-110.15964,810,3.28233333
71815,MAVERIK COUNTRY STORE #688,I-15 EXIT 339,Ogden,UT,MAVERIK COUNTRY STORE #688 Ogden UT,41.2185625,-111.97051,835,3.38566666
71816,MAVERIK COUNTRY STORE #694,I-15 EXIT 222,Nephi,UT,MAVERIK COUNTRY STORE #694 Nephi UT,39.7102336,-111.83632,835,3.40566666
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,MAVERIK COUNTRY STORE #706 Castle Dale UT,39.212192,-111.01961,835,3.439
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,MAVERIK COUNTRY STORE #665 Magna UT,40.7091121,-112.10161,835,3.399
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,CHARLIES MARKET Salt Lake City UT,40.7501082,-111.88756,835,3.459
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,MAVERIK COUNTRY STORE #710 Helper UT,39.6841304,-110.85461,835,3.44566666
72420,MAVERIK COUNTRY STORE #620,SR-8,Saint George,UT,MAVERIK COUNTRY STORE #620 Saint George UT,37.0991459,-113.53734,791,3.46233333
72435,Cedar City Cardlock (Bulk Plant),"I-15, EXIT 59",Cedar City,UT,Cedar City Cardlock (Bulk Plant) Cedar City UT,37.6877896,-113.07098,791,3.459
72437,Tropic Oil,US-191,Moab,UT,Tropic Oil Moab UT,38.5732935,-109.55077,810,4.169
72488,MAVERIK COUNTRY STORE #657,I-15 Exit 10,Washington,UT,MAVERIK COUNTRY STORE #657 Washington UT,37.0991459,-113.53734,910,3.42566666
72507,Golden Gate Fillmore,SR 99,Fillmore,UT,Golden Gate Fillmore Fillmore UT,38.950126,-112.34381,791,3.29733333
72682,Maverik #695,I-15 EXIT 276,American Fork,UT,Maverik #695 American Fork UT,40.3696307,-111.77008,835,3.349
